Sr No,tweet,label
2637,"Eating Bats ,Lizards , Snakes ?? ,Pigs?? , Dogs ??, and Monkeys ??  Causes #CoronaVirus. All these things are ban in Islam. That's why I love Islam. @hussain_imtiyaz @imVkohli @MudasirBhat007 @Shazia @ @BBCHindi @ZeeNewsHindi @ABPNews @narendramodi @AmitShah @ambrena62986028",2
2638,"RESPECT ND RETWEET IT ??????????????
#coronarovirus #coronavirus",1
2639,"RESPECT ND RETWEET IT ??????????????????
#coronarovirus #coronavirus",1
2640,"RESPECT ND RETWEET IT ??????????????????????
#coronarovirus #coronavirus",1
2641,"RESPECT ND RETWEET IT ????????????????????
#coronarovirus #coronavirus",1
2642,"RESPECT ND RETWEET IT ??????????????????
#coronarovirus #coronavirus",1
2643,"RESPECT ND RETWEET IT ??????????????
#coronarovirus #coronavirus",1
2644,"RESPECT ND RETWEET IT ????????????????????????
#coronarovirus #coronavirus",1
2645,"??Have you seen this?... $234k usd for 2024 #Bitcoin ????

#crypto #xrp #trx #usdt #bsv #Halving #hodl #coronavirus ????",3
2646,You damn right?? I will 409 the whole gah damn world before I let a damn #coronavirus get at me ?????????? #slyflymccartney https://t.co/sv0jWfhk6J,2
2647,"“In sickness and in health, till death do us part...” 
???? ?? ???? #CoronavirusOutbreak  #coronavirus https://t.co/wdTt4HxPo8",2
2648,"this man is talking about the #coronavirus as if someone just asked about skincare and he answered with just ""drink a lot of water"" ?????? wow ha.",2
2649,This is literally attempted murder ??#coronavirus,2
2650,"RESPECT ND RETWEET IT ??????????????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2651,"RESPECT ND RETWEET IT ????????????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2652,"RESPECT ND RETWEET IT ??????????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2653,"RESPECT ND RETWEET IT ??????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2654,"RESPECT ND RETWEET IT ????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2655,"RESPECT ND RETWEET IT ??????????
#coronarovirus #coronavirus #CoronavirusWho",1
2656,"#lfc #Liverpool #Wirral #Coronavirus 
To those Scousers who now wish to block up the Mersey Tunnels and quarantine #Wirral from the Coronavirus ""any confirmed cases will go to the Liverpool Hospital for infectious diseases"" ???? https://t.co/qMHkKH7PD0",3
2657,"when your country prioritizes public relations over public health ??,
Ctto 
 #coronavirusPH  #coronavirus https://t.co/veqOkoc950",3
2658,"BREAKING: The World Health Organization has declared the #coronavirus outbreak a global emergency after the number of cases spiked tenfold in a week, calling it an “extraordinary event” that requires a coordinated international response.

??https://t.co/UOM68s5OOd https://t.co/FpN8UsAN5x",1
2659,"#coronavirus 
These viruses would never existed if these animals wouldn’t be bred into existence for unnecessary human consumption to start with. One more reason to ditch rotten corpses and #govegan ?? https://t.co/JpXeXt0nBu",2
2660,"Napapanahon panoorin ??

-movies can a little bit help, i guess ??
#coronavirus #ncov2019 https://t.co/oE2njdUYST",1
2661,"RESPECT ND RETWEET IT ??????????????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2662,"RESPECT ND RETWEET IT ????????????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2663,"RESPECT ND RETWEET IT ??????????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2664,So they reckon they can come up with a vaccine against #coronavirus in a matter of weeks/months. Yet we’ve been trying to find a cure for cancer for decades and no ones got any ideas? Come off it ????,2
2665,"#Coronavirus declared a public health emergency of international concern by @WHO.

Full statement on the meeting of the International Health Regulations Emergency Committee ???? https://t.co/J3MIis0v1T

#2019nCoV",1
2666,"RESPECT ND RETWEET IT ????????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2667,Do you really need to wait for a confirmed case of #coronavirus in PH before you fvcking act? ??????,3
2668,"RESPECT ND RETWEET IT ??????????????
#coronarovirus #coronavirus #CoronavirusWho",1
2669,"RESPECT ND RETWEET IT ????????
#coronarovirus #coronavirus #CoronavirusWho",1
2670,"????#WorldHealthOrganization declares #coronavirus outbreak a public health emergency,??????????  https://t.co/d114Qmr5zm, You created your own #pandemic, by letting them out of China,??????????????",1
2671,?? Yay to @AlliedPilots #Coronavirus #ChinaVirus,1
2672,"Keep safe, Armyyyyy! The number is rising every day??! #BTSARMY 

#coronavirus awareness! https://t.co/mlXPGWUQwa",1
2673,"New #coronavirus confirmed cases since yesterday:

China ???? ??1338
Japan ???? ??2
Singapore ???? ??3
Taiwan ???? ??1
Australia ???? ??2
Malaysia ???? ??1
Korea ???? ??2
USA ???? ??1
France ???? ??1
Vietnam ???? ??3
Germany ???? ??1
Italy ???? ??2
India ???? ??1
Philippines???? ??1

https://t.co/bod3j4SPzK https://t.co/cNt4OOMMlU",3
2674,"when your country prioritizes public relations over public health ?? Ctto 
#coronavirusPH #coronavirus https://t.co/xrH1BMRc6q",3
2675,"I’m no scientist or disease expert, but maybe, and this may sound crazy, we should stop flights from China??????? #coronavirus",1
2676,#CoronaVirus 204 deaths in #China so far ??,3
2677,"Every region of #China now has confirmed cases of #Coronavirus
~Admitted Death rate 170 : Infected 8,000+

Since yesterday, deaths rose by 38, marking the biggest 24-hour jump since the outbreak began last month
#WuhanFlu
~??

https://t.co/6inU80ySte",3
2678,She is a volunteer lady doctor ?? going to wuhaan city...to treat #Coronavirus patients ??This is a potential suicide mission..and her husband knows she may not come back ??Salute to lady proving that doctors can also die for their country?? https://t.co/jf221REXNb,1
2679,Humanity at its finest ?? #coronarovirus #CoronavirusOutbreak,1
2680,"??????
FINALLY.

@WHO declares international emergency over Wuhan virus https://t.co/k5X2wTLfVu https://t.co/Q9TImNd5YM

#CoronaVirus",1
2681,"?WHO (@WHO) declared a global emergency by #Coronavirus

#Coronavirus #BreakingNews

??????https://t.co/hCORaXLbLm https://t.co/XN8h53dIN1",1
2682,"The @WHO declares the novel #coronavirus a public health emergency of international concern. There have previously been only five public health emergencies of international concern declared. #lka

?? 2009 H1N1
?? 2014 polio
?? 2014 Ebola in West Africa 
?? 2016 Zika
?? 2019 Ebola",1
2683,"?? Today's Top News:

1. #Coronavirus: First Human Transmission in US
2. #WHO Declares Global Health Emergency
3. Coronavirus Fears on #Italian Cruise Ship

?? LIVE NOW: https://t.co/fflAS0p5pR https://t.co/SREn1cgRIp",1
2684,"How About That ""#CoronaVirus"" That Came from Bats? Are We Ready Not Only #Zombies, bur for #Vampires?! ??",2
2685,"#CoronavirusOutbreak #coronavirus
My Allah save and protect all #Chinese Drs and all medical stuff those who serves the patients.
Keep fighting against the virus ????",1
2686,White people are being so racist and ignorant towards Asians that they haven't called me a Nigger in a few days. ?????? #Coronavirus,2
2687,?? Yes flight attendants! Good on you! #Coronavirus #China,1
2688,The amount of misinformation about #coronavirus that is spreading is alarming. ??,1
2689,"#CoronavirusOutbreak #coronavirus
My Allah save and protect all #Chinese Drs and all medical stuff those who serves the patients.
Keep fighting against the virus ???? https://t.co/EoSBNzysnZ",1
2690,"I'm going back to Birra Moretti. I didn't realise that Corona came from China ??
.
.
.
.
#coroma #coronavirus #coronabeer #birramoretti #cincin #salud #cheers @ United Kingdom https://t.co/ZEieFC9uX4",3
2691,the lucky ones ?????? #coronavirus,3
2692,"Guys, look at how #coronavirus has spread in (&amp; across) China between January 20 &amp; January 30.????
From 291 cases to 7,711 cases in 10 days! This is a monster virus?? https://t.co/yrz7TJivCI",3
2693,"How About That ""#CoronaVirus"" That Came from #Bats? Are We Ready Not Only #Zombies, bur for #Vampires?! ?? #BatSoupCrazy",2
2694,Not for me thanks! #coronavirus ??,3
2695,Oh wow ???????????? #coronavirus https://t.co/MptiLnr4QE,2
2696,"#Uyghurs 

#CoronaVirus #CoronavirusOutbreak 
Avenging the oppressed.
Avenging the abducted.
Avenging the Muslims... 

????
#UyghurGenocide",3
2697,"#CoronaVirus #CoronavirusOutbreak 

This is why! ????

#UyghurGenocide 

#Chinazi 

#WuhanLockDown",2
2698,"Next clip will follow this... ????????
#melissainsession #qbihealing #coronavirus #virustreatments #quantumbioenergetics https://t.co/u1zI1rVPed",3
2699,All of a sudden ?? #coronavirus,3
2700,Good morning. God is with you today. ?? #coronavirusPH #coronavirus,1
2701,"???? #coronavirus declared global emergency ????

Don’t panic, inform yourself. 

This is not an excuse to text your ex. 

#CoronavirusOutbreak  https://t.co/K3OOC2mCWZ",1
2702,"This just in... #Tico #Coronavirus #travel #advisory 
https://t.co/amd3DFOsax I always get updates ??",2
2703,If you don’t see me for a while it’s because I’m protecting myself from the #Coronavirus ???,1
2704,"Isn't the #coronavirus developped by the american pharmaceutical industry to destroy china's economy? 
#conspiracytheory  ??",3
2705,"The World Health Organisation should be working on stopping this!????
#coronavirus #foodie",1
2706,"??SkyTG24 released an article saying that the woman on #Civitavecchia ship has NO #coronavirus but has been tested positive for A H1N1 (swine flu) #italy 

Checking the info on other Italian medias

https://t.co/sWbPSGDT85 https://t.co/tPRpWAFwfE",2
2707,"THE
SUPER 
BOWL
Will
Have 
An
Estimated
80K
People.
#CORONAVIRUS 
????????????
#ThursdayThoughts 
#CoronavirusOutbreak 
#SuperBowlLIV 
#CDC 
#WHO",2
2708,"Do you want to know more about the new #coronavirus (2019-nCoV)?

?? Our Assistant Director Jarbas Barbosa explains everything you need to know.

Share it with your friends, please!

#HealthForAll #2019nCoV https://t.co/I29F2AbPZw",1
2709,Senator Paul @RandPaul I'll tweet his name #EricCiaramella the #Lyme in the #Coronavirus ?? https://t.co/eKTFnZ6QxU,2
2710,#TBT - Who’s still claiming #Blackanese now the #Coronavirus is hittin?! ????????????????? #ThrowBackThursday #ChrisTucker #JamesCarter #RushHour #RushHourMovie #Oldskool #ClassicComedy https://t.co/0r5VilG55i,2
2711,"??#CoronaVirus ??

Russia ???? 
Possible several cases of #coronavirus in Russia. Visitors from China are showing symptoms at Four Seasons Hotel in Moscow.

??ReTweet The Truth?? https://t.co/Yow4D2t8Bh",2
2712,"They're probably made with lead too, lawl.
??
??
??
#Coronavirus #BlackDeath #ThePlague  #DespicableMe #DespicableMeme #Corona #aMEMErica #China #YourMom #CoronavirusMemes #WuhanChina #WeirdFlexButOkay #CoronaBeerVirus #BeerVirus #Meme #GoodMorning https://t.co/xponTNOpaK",2
2713,"Of the 9 confirmed nCoV cases in #Australia, 2 have completely recovered &amp; been discharged from hospital ?? #Coronavirus",1
2714,"???? #CHINA

Chinese in antique suit and weapon, protects the entrance to his settlement.

? #Coronavirus
? #CoronaOutbrake
? #WuhanCoronavirus
? #WuhanPneumonia
? #Wuhan #Hubei 

https://t.co/V8d73mL8vQ",3
2715,Where did this deadly virus come from????... #coronavirus,3
2716,I can't believe there are actually people who believe Corona beer has something to do with the deadly #Coronavirus ???????,3
2717,BREAKING NEWS: The World Health Organization declared PHEIC (global health emergency ??) for the #coronavirus pandemic. Source: BBC News and Fox News.,1
2718,"When Nepali start to cough i start to panic.
Mom im scare ??
#coronavirus https://t.co/PvPPXKZJNn",2
2719,We need this right now ?????? #coronavirus #Coronaviruse #AustraliaOnFire https://t.co/ah7SLqz5kE,1
2720,"Saw this on FB. Sorry not sorry. ?? #coronavirus #streetfighter2 #tekken7

@doubyadee @inuredferocity @ArcaneSpectre https://t.co/2ZoOQPIHI2",2
2721,"A slight thing nobody says in this prevention advices regarding the #coronavirus is that we all hold unto our phones. Even if we do sanitize, our phones will be infected.  Still, its only if the virus does infect through touching whatever the person touches. ????",1
2722,"I wonder if the ""Corona"" the the beer brewing is actually loosing business ?? #coronavirus",2
2723,"Way too late and only after the Philippine government made sure there was in fact a confirmed case of #coronavirus in the country. This administration is not only anti-poor, it's pro-China and anti-Filipino. ??",3
2724,"I wonder if “Corona"" the beer brewing is actually loosing business ?? #coronavirus",2
2725,"I thought the #coronavirus  was only a moderate concern, now the World Health Organization has declared a Global Emergency over the Wuhan coronavirus. ??",2
2726,"BREAKING: 

??Chinese national health commission reports 15.238 suspected cases of the #coronavirus
??Increase of 3071 compared to yesterday",3
2727,"Say it “Doctors are love “??.
#coronavirus https://t.co/hkUbi0HSMQ",1
2728,Sore throat?? No fever ??#coronavirus #,2
2729,OMG you have bat ?? soup ?? ... #SaidNoOneEver #coronavirus,2
2730,"Whatever happened to PREVENTION IS BETTER THAN CURE, Philippines. ?? #coronavirus",1
2731,The #CoronaVirus ; God’s version of population control ... ???????,3
2732,"I know I shouldn't laugh but...... ??????????????????????????
#coronavirusindia https://t.co/DatUmKit6C",2
2733,let’s take ride xx ?? love ?? #coronavirus https://t.co/vx03F7HARL,3
2734,"I got this news from Ghana: KNUST students give hope in fighting #coronavirus ??

 https://t.co/NboGKFHSBE",1
2735,"Would I quarantine people flying in from #WuhanLockDown and #China?
Does a bear shit in the woods?
#Coronavirus ain't no joke ??",1
2736,"""World Health Organization"" #coronavirus ????",1
2737,"Is It #Faithful to #Flee an Epidemic? What #MartinLuther Teaches Us About #Coronavirus ??
https://t.co/APXWqpjyBf via @CTMagazine",3
2738,On the back of a dettol bottle ?? #coronavirus https://t.co/1HMcrEmeDd,3
2739,??????? Lord! #coronavirus https://t.co/m6IEwwkPZh,1
2740,#Coronavirus declared a #GlobalHealth emergency by WHO ?? ?? https://t.co/MuPzXwoalf via @BBCWorld,1
2741,"We'll be keeping you updated with information about the ?? #Coronavirus ?? throughout the week as the number of confirmed cases climbs in the US and abroad. 

Should an outbreak occur, you’ll want to be prepared with emergency supplies, drinking water a... https://t.co/MMe1MvPh6V",1
2742,"I find people who panic ironic on this matter of #2019NCov #NCov #CoronaVirus controversial issue ??

Why?

Mas epidemic pa sa atin ang AIDS/HIV, TB, dengue in our place ????? and yet people dont do precaution measures like staying healthy diet or stop smoking and clean surroundngs",3
2743,"?? #Coronavirus 
Wall Street reverses course to end higher after #WHO comments https://t.co/sjHWUECXG4 https://t.co/ma8Yi2AW05",1
